id,timestamp,cpu_percent,ram_percent,disk_percent,net_sent_mb,net_recv_mb,thread_count,process_count,network_latency_ms,context_switches,cache_miss_rate,temperature,power_consumption,uptime,anomaly_label
2259,2025-06-01T03:08:10,35.1,58.0,12.5,1138.35,2846.79,1664,416,70.18,737,0.0464,84.0,94.93,130.8,0
2260,2025-06-01T03:08:15,46.3,84.1,76.7,1139.55,2848.98,4690,938,128.07,557,0.1628,74.7,78.16,380.34,0
2261,2025-06-01T03:08:20,78.5,98.4,85.2,1140.09,2849.43,3050,610,99.66,1864,0.0241,77.3,253.17,36.0,0
2262,2025-06-01T03:08:25,62.2,47.0,59.6,1140.21,2850.29,1239,413,23.9,1822,0.1189,50.0,241.68,91.84,0
2263,2025-06-01T03:08:30,89.8,78.7,17.8,1140.46,2850.88,1756,439,18.38,670,0.1256,64.4,273.61,48.81,0
2264,2025-06-01T03:08:35,47.1,19.0,3.5,1140.79,2852.34,1720,344,156.51,1603,0.0735,32.8,67.66,705.77,0
2265,2025-06-01T03:08:40,62.7,79.9,70.7,1141.3,2852.45,1108,554,32.04,167,0.0412,53.3,208.83,979.9,0
2266,2025-06-01T03:08:45,65.0,43.4,55.9,1141.58,2853.39,1348,337,35.25,1943,0.0715,83.0,230.12,611.95,0
2267,2025-06-01T03:08:50,61.2,13.5,65.8,1141.81,2855.24,452,226,166.35,219,0.1041,81.4,153.14,340.06,0
2268,2025-06-01T03:08:55,71.8,42.7,81.7,1142.85,2857.15,1044,348,122.82,1063,0.1941,91.2,182.86,772.59,0
2269,2025-06-01T03:09:00,27.6,65.0,44.6,1143.29,2858.21,2007,669,121.34,1456,0.0949,93.0,174.14,508.58,0
2270,2025-06-01T03:09:05,53.7,20.7,14.2,1143.85,2859.45,1665,333,96.39,947,0.046,93.2,158.74,139.37,0
2271,2025-06-01T03:09:10,14.9,93.2,94.1,1144.51,2860.5,4310,862,114.23,974,0.0149,40.2,122.65,896.38,0
2272,2025-06-01T03:09:15,41.5,17.0,55.4,1144.95,2862.67,1878,626,120.75,1046,0.0116,37.8,297.25,126.87,0
2273,2025-06-01T03:09:20,51.3,93.7,62.3,1145.88,2864.99,1734,867,193.6,1109,0.0892,86.9,270.84,976.55,0
2274,2025-06-01T03:09:25,67.0,73.6,93.5,1146.25,2865.25,309,103,45.37,445,0.0663,54.9,246.64,362.6,0
2275,2025-06-01T03:09:30,95.3,39.7,93.3,1146.24,2866.21,2604,868,43.7,1988,0.0319,53.2,260.47,727.27,0
2276,2025-06-01T03:09:35,62.1,45.2,58.1,1146.3,2866.61,4300,860,12.39,1368,0.0427,64.7,259.34,959.41,0
2277,2025-06-01T03:09:40,75.6,76.7,31.2,1147.32,2867.89,1476,369,131.98,1703,0.0765,59.3,68.69,593.87,0
2278,2025-06-01T03:09:45,53.1,64.1,99.7,1147.5,2869.41,2640,528,110.26,1789,0.1405,44.5,193.69,975.85,0
2279,2025-06-01T03:09:50,65.2,70.4,68.7,1147.98,2869.7,2955,591,23.14,1964,0.1258,84.9,167.68,180.08,0
2280,2025-06-01T03:09:55,11.7,45.0,42.0,1148.31,2870.18,1614,807,73.54,1420,0.0252,89.1,99.68,57.97,0
2281,2025-06-01T03:10:00,29.2,53.9,56.9,1148.05,2871.61,2313,771,36.55,1838,0.0372,78.6,115.3,644.89,0
2282,2025-06-01T03:10:05,39.4,99.1,42.8,1148.6,2871.69,1080,270,66.96,1768,0.1826,33.1,85.33,105.19,0
2283,2025-06-01T03:10:10,49.9,29.3,89.1,1149.92,2874.41,2924,731,190.3,1033,0.0235,37.7,168.32,505.96,0
2284,2025-06-01T03:10:15,9.3,47.6,49.3,1150.17,2876.16,4915,983,136.98,727,0.0478,52.5,114.08,777.38,0
2285,2025-06-01T03:10:20,18.3,36.3,82.7,1150.29,2875.91,1960,392,2.51,1728,0.0704,66.2,103.13,825.89,0
2286,2025-06-01T03:10:25,31.3,78.9,84.3,1150.73,2876.78,789,263,51.25,713,0.0537,69.6,187.18,563.77,0
2287,2025-06-01T03:10:30,97.3,78.8,82.8,1150.81,2876.71,742,371,3.06,1483,0.0653,36.5,103.16,465.64,0
2288,2025-06-01T03:10:35,36.5,36.3,72.8,1151.32,2878.0,1890,630,143.26,1471,0.1483,92.4,197.4,92.7,0
2289,2025-06-01T03:10:40,50.8,17.3,85.8,1151.72,2879.51,3180,795,94.41,1560,0.0281,64.4,88.88,680.29,0
2290,2025-06-01T03:10:45,23.6,11.0,39.9,1153.12,2881.91,128,64,198.81,1595,0.0769,58.1,226.41,745.77,0
2291,2025-06-01T03:10:50,63.0,48.5,13.2,1153.92,2883.79,2645,529,146.98,374,0.1262,42.4,125.8,390.85,0
2292,2025-06-01T03:10:55,31.7,46.9,84.6,1154.29,2884.84,4635,927,104.06,729,0.0193,91.8,240.85,538.58,0
2293,2025-06-01T03:11:00,24.7,99.0,50.8,1154.91,2887.58,732,183,161.14,1188,0.0184,59.1,249.13,254.38,0
2294,2025-06-01T03:11:05,54.1,52.3,14.5,1155.44,2889.49,2301,767,141.26,168,0.1047,37.7,296.45,388.63,0
2295,2025-06-01T03:11:10,5.5,33.1,13.3,1155.69,2889.92,146,73,49.51,826,0.181,69.9,54.13,594.81,0
2296,2025-06-01T03:11:15,5.7,90.2,17.6,1156.49,2891.34,1278,426,106.52,408,0.0945,52.8,252.47,758.89,0
2297,2025-06-01T03:11:20,25.8,54.2,75.6,1157.03,2892.25,1938,646,111.64,246,0.0873,82.5,170.47,60.7,0
2298,2025-06-01T03:11:25,8.5,63.9,71.7,1157.68,2893.3,573,191,90.8,677,0.0119,65.5,80.68,494.29,0
2299,2025-06-01T03:11:30,15.3,18.6,22.0,1157.71,2893.71,3505,701,36.66,607,0.1492,36.9,239.43,72.13,0
2300,2025-06-01T03:11:35,37.2,44.5,85.0,1157.51,2894.71,1952,488,45.45,275,0.0412,78.8,66.45,901.12,0
2301,2025-06-01T03:11:40,81.2,95.0,29.6,1158.3,2895.3,746,373,56.93,677,0.1427,49.8,266.92,641.22,0
2302,2025-06-01T03:11:45,59.3,63.1,79.7,1157.91,2895.24,342,171,3.04,300,0.0762,56.5,208.09,480.53,0
2303,2025-06-01T03:11:50,53.7,41.0,49.9,1158.95,2897.95,1396,349,183.47,1141,0.0185,80.4,97.17,42.84,0
2304,2025-06-01T03:11:55,32.9,66.3,73.7,1159.76,2899.4,780,390,137.53,1459,0.0723,36.9,220.22,528.65,0
2305,2025-06-01T03:12:00,93.5,91.9,39.4,1160.8,2900.76,456,228,138.23,1930,0.1353,93.6,91.82,629.49,1
2306,2025-06-01T03:12:05,42.7,34.7,36.0,1161.6,2902.24,771,257,114.89,1250,0.156,75.6,191.35,421.57,0
2307,2025-06-01T03:12:10,13.3,55.5,84.5,1161.79,2904.37,645,215,138.17,812,0.1308,42.5,51.24,290.71,0
2308,2025-06-01T03:12:15,63.6,96.3,5.5,1162.61,2906.94,360,90,196.39,1615,0.1451,33.8,284.31,958.34,0
2309,2025-06-01T03:12:20,15.8,25.5,97.5,1163.15,2907.76,1366,683,77.65,1174,0.0548,65.4,65.99,207.5,0
2310,2025-06-01T03:12:25,37.8,74.8,65.5,1163.93,2909.95,2420,605,142.79,1762,0.1934,54.7,237.45,970.26,0
2311,2025-06-01T03:12:30,53.2,65.3,44.4,1164.05,2910.78,496,124,72.55,1274,0.0531,31.9,226.25,13.75,0
2312,2025-06-01T03:12:35,88.1,71.2,63.5,1165.33,2912.56,2116,529,171.0,1284,0.0423,69.6,212.89,520.21,0
2313,2025-06-01T03:12:40,51.9,41.6,14.0,1165.87,2914.32,1588,397,171.75,287,0.0575,50.1,59.78,349.54,0
2314,2025-06-01T03:12:45,71.7,38.2,52.4,1166.83,2916.44,963,321,180.55,329,0.1947,50.9,213.88,278.77,0
2315,2025-06-01T03:12:50,99.3,71.6,98.5,1166.88,2916.74,4975,995,2.09,1054,0.0223,40.5,203.2,353.35,0
2316,2025-06-01T03:12:55,17.5,29.4,25.1,1167.13,2917.83,860,215,60.34,1733,0.157,39.1,208.16,616.14,0
2317,2025-06-01T03:13:00,31.1,47.8,72.8,1167.35,2918.5,1622,811,27.65,1304,0.03,39.4,184.57,412.22,0
2318,2025-06-01T03:13:05,42.5,26.9,44.6,1167.52,2919.22,675,135,91.34,945,0.1569,87.6,132.61,179.99,0
2319,2025-06-01T03:13:10,45.1,10.7,65.9,1168.02,2920.69,2850,950,99.59,1840,0.0626,64.7,108.54,626.43,0
2320,2025-06-01T03:13:15,44.0,97.3,22.1,1168.18,2920.92,3490,698,51.92,1593,0.1481,60.5,164.08,948.99,0
2321,2025-06-01T03:13:20,91.2,48.9,48.1,1169.21,2922.99,4470,894,144.97,526,0.0193,75.8,146.23,979.43,0
2322,2025-06-01T03:13:25,72.8,97.2,98.0,1169.55,2923.73,1800,600,54.68,1939,0.0736,50.8,221.93,821.66,0
2323,2025-06-01T03:13:30,62.8,22.6,21.1,1170.34,2925.03,2592,648,170.92,1205,0.0983,83.4,117.67,181.11,0
2324,2025-06-01T03:13:35,34.4,62.9,64.4,1170.77,2925.95,1020,204,36.35,1527,0.0139,42.8,247.93,201.87,0
2325,2025-06-01T03:13:40,83.3,28.1,58.4,1170.8,2927.29,2163,721,74.08,577,0.0444,82.2,294.97,11.87,0
2326,2025-06-01T03:13:45,95.7,81.1,57.4,1171.56,2928.65,1875,625,124.83,1156,0.0421,33.6,224.64,801.37,0
2327,2025-06-01T03:13:50,83.0,80.5,62.3,1171.81,2929.72,1360,272,121.46,849,0.1015,40.2,178.08,170.5,0
2328,2025-06-01T03:13:55,5.1,20.1,51.2,1172.04,2929.56,1398,466,16.53,692,0.0353,88.0,92.83,951.86,0
2329,2025-06-01T03:14:00,65.5,92.1,3.7,1173.1,2932.3,2055,411,169.41,966,0.1957,37.1,295.53,452.14,0
2330,2025-06-01T03:14:05,9.9,27.5,90.2,1173.73,2933.88,1975,395,120.01,1583,0.1785,46.0,118.18,46.76,0
2331,2025-06-01T03:14:10,29.5,65.2,83.0,1174.37,2935.82,585,195,174.1,613,0.0526,32.8,192.09,643.62,0
2332,2025-06-01T03:14:15,10.7,98.7,19.1,1175.29,2938.3,2295,765,173.66,1541,0.0545,68.9,160.63,111.31,0
2333,2025-06-01T03:14:20,62.4,89.4,42.5,1175.55,2939.78,348,116,109.64,431,0.19,51.3,99.83,657.27,0
2334,2025-06-01T03:14:25,70.2,96.1,77.5,1176.69,2942.1,2830,566,182.25,1725,0.0669,71.2,245.2,682.43,0
2335,2025-06-01T03:14:30,15.9,40.8,98.0,1177.79,2943.32,216,108,169.83,1761,0.0904,35.6,79.46,50.89,0
2336,2025-06-01T03:14:35,41.5,19.5,95.2,1178.68,2946.03,1911,637,191.67,1539,0.1433,55.7,157.46,877.97,0
2337,2025-06-01T03:14:40,48.3,27.0,90.1,1179.52,2948.46,2463,821,170.25,632,0.0754,54.2,102.84,387.2,0
2338,2025-06-01T03:14:45,40.1,55.0,17.5,1180.25,2950.78,3236,809,164.42,104,0.1815,64.9,187.4,322.84,0
2339,2025-06-01T03:14:50,16.5,81.4,91.6,1180.71,2951.93,195,65,94.4,383,0.1219,49.2,265.2,656.44,0
2340,2025-06-01T03:14:55,44.8,23.5,88.1,1180.8,2952.47,3180,636,43.19,1978,0.1178,94.0,272.7,935.84,0
2341,2025-06-01T03:15:00,76.4,69.4,38.9,1181.98,2954.49,2751,917,182.23,403,0.1153,50.5,182.62,970.37,0
2342,2025-06-01T03:15:05,11.7,39.1,40.7,1182.65,2956.31,2140,535,144.79,963,0.0313,75.3,110.41,831.82,0
2343,2025-06-01T03:15:10,12.6,40.7,47.1,1182.95,2956.91,1876,938,57.07,1320,0.1602,53.8,145.87,769.49,0
2344,2025-06-01T03:15:15,38.7,69.6,66.3,1183.09,2958.22,450,225,68.86,1377,0.1187,64.7,222.19,545.15,0
2345,2025-06-01T03:15:20,94.5,52.0,27.6,1183.45,2959.43,1113,371,137.53,966,0.0202,44.7,121.96,539.97,0
2346,2025-06-01T03:15:25,68.5,83.1,4.2,1184.58,2961.16,1020,510,96.09,1885,0.1716,41.2,88.36,611.03,0
2347,2025-06-01T03:15:30,69.5,24.0,15.8,1184.35,2961.18,925,185,17.22,937,0.1486,93.2,119.57,983.23,0
2348,2025-06-01T03:15:35,39.4,81.1,45.1,1184.42,2961.47,954,477,29.15,1718,0.0649,65.2,80.38,34.67,0
2349,2025-06-01T03:15:40,61.4,15.8,29.6,1185.48,2963.16,4190,838,149.38,1871,0.0643,60.0,119.16,471.83,0
2350,2025-06-01T03:15:45,6.0,27.5,76.9,1185.59,2963.78,1686,843,66.39,267,0.1059,71.7,60.88,212.09,0
2351,2025-06-01T03:15:50,65.4,69.1,12.5,1186.39,2965.26,1960,980,102.02,105,0.0114,44.5,65.6,607.24,0
2352,2025-06-01T03:15:55,91.8,86.9,91.9,1187.07,2967.28,4800,960,153.56,241,0.1638,83.4,264.61,584.39,1
2353,2025-06-01T03:16:00,63.2,32.7,89.7,1187.84,2968.55,3645,729,150.48,474,0.189,46.1,94.56,935.42,0
2354,2025-06-01T03:16:05,88.0,39.4,91.1,1187.6,2969.63,1773,591,34.24,1248,0.0949,65.3,260.95,348.23,0
2355,2025-06-01T03:16:10,73.8,58.3,74.5,1188.22,2970.22,1855,371,20.58,1446,0.1119,38.3,298.97,777.75,0
2356,2025-06-01T03:16:15,16.5,29.0,12.5,1188.62,2971.6,1155,385,118.64,494,0.1639,67.3,147.62,725.16,0
2357,2025-06-01T03:16:20,90.7,83.0,44.9,1189.24,2973.13,3320,830,148.58,1290,0.0627,61.4,161.95,440.1,0
2358,2025-06-01T03:16:25,11.3,79.6,14.9,1189.5,2973.68,2810,562,30.66,1804,0.1034,48.2,121.49,527.5,0
2359,2025-06-01T03:16:30,55.7,23.1,98.8,1189.49,2974.44,660,220,75.02,1147,0.0311,50.0,79.8,462.09,0
2360,2025-06-01T03:16:35,18.5,51.7,34.6,1190.79,2976.83,2919,973,174.19,1806,0.1434,30.6,209.22,935.26,0
2361,2025-06-01T03:16:40,6.1,79.7,59.4,1191.45,2979.61,356,178,188.9,208,0.1606,31.8,262.01,113.07,0
2362,2025-06-01T03:16:45,45.1,40.4,78.4,1191.84,2980.58,3645,729,91.36,309,0.0227,69.1,217.35,592.1,0
2363,2025-06-01T03:16:50,33.0,67.0,92.2,1191.89,2980.65,934,467,16.82,706,0.1777,76.7,77.34,384.24,0
2364,2025-06-01T03:16:55,51.2,14.5,76.0,1192.68,2981.0,1338,446,52.28,1325,0.0812,65.5,201.67,95.95,0
2365,2025-06-01T03:17:00,59.8,64.8,68.1,1192.57,2981.97,550,110,47.36,1533,0.1852,35.3,209.82,244.9,0
2366,2025-06-01T03:17:05,9.2,23.7,47.7,1193.25,2981.84,498,166,48.55,896,0.181,91.2,222.44,613.97,0
2367,2025-06-01T03:17:10,16.7,84.8,61.3,1193.33,2983.51,1766,883,99.28,101,0.1603,76.4,67.37,748.75,0
2368,2025-06-01T03:17:15,58.1,42.0,11.2,1193.68,2985.23,2052,684,117.06,1921,0.1677,45.4,224.53,511.94,0
2369,2025-06-01T03:17:20,37.6,35.3,88.6,1193.92,2985.59,2463,821,25.38,842,0.065,73.6,201.16,508.26,0
2370,2025-06-01T03:17:25,74.3,85.7,55.3,1195.28,2987.8,1044,522,177.98,865,0.0798,37.2,267.03,644.78,0
2371,2025-06-01T03:17:30,67.0,14.5,5.9,1195.63,2989.24,3935,787,124.37,1234,0.0556,80.7,91.29,149.55,0
2372,2025-06-01T03:17:35,85.3,45.7,92.2,1196.15,2990.59,892,446,119.85,1709,0.0774,61.3,65.53,179.98,0
2373,2025-06-01T03:17:40,70.8,43.3,50.0,1197.28,2993.28,4265,853,197.47,175,0.1168,56.6,253.22,959.29,0
2374,2025-06-01T03:17:45,45.8,35.6,87.1,1197.98,2994.4,4565,913,126.0,311,0.1742,30.6,75.74,962.7,0
2375,2025-06-01T03:17:50,68.9,92.1,86.0,1199.03,2996.76,2988,747,185.86,1753,0.114,72.4,145.03,776.3,0
2376,2025-06-01T03:17:55,31.2,77.6,81.9,1199.38,2997.76,1938,646,57.97,1356,0.1424,83.9,267.23,790.72,0
2377,2025-06-01T03:18:00,34.1,15.8,8.0,1199.27,2998.4,1335,267,48.79,286,0.0358,48.7,119.57,94.05,0
2378,2025-06-01T03:18:05,80.0,74.3,26.2,1199.59,2999.1,3520,704,103.79,1398,0.1885,30.8,160.42,371.29,0
2379,2025-06-01T03:18:10,47.4,57.5,87.8,1200.29,3001.06,1052,526,102.21,409,0.1208,80.4,203.55,454.91,0
2380,2025-06-01T03:18:15,80.8,91.1,90.1,1200.65,3001.73,3255,651,46.07,1065,0.1574,71.3,209.79,144.15,0
2381,2025-06-01T03:18:20,83.1,38.2,46.9,1201.11,3003.23,4510,902,140.23,987,0.1997,80.5,198.52,25.34,0
2382,2025-06-01T03:18:25,86.5,61.7,45.1,1201.14,3004.05,634,317,6.9,1786,0.1733,65.0,65.16,222.2,0
2383,2025-06-01T03:18:30,92.1,55.1,19.2,1202.1,3004.86,625,125,138.44,310,0.1058,60.0,244.6,966.56,0
2384,2025-06-01T03:18:35,45.9,54.1,96.9,1202.48,3006.11,354,118,91.98,450,0.1749,44.3,248.74,926.8,0
2385,2025-06-01T03:18:40,35.3,51.0,22.9,1203.18,3007.83,1482,494,138.11,1924,0.1352,35.1,76.08,233.79,0
2386,2025-06-01T03:18:45,60.3,28.5,20.7,1203.51,3009.12,694,347,95.94,421,0.1487,60.6,234.91,939.98,0
2387,2025-06-01T03:18:50,40.3,78.0,66.8,1204.59,3011.49,2615,523,195.49,306,0.1311,86.4,175.97,341.08,0
2388,2025-06-01T03:18:55,62.1,50.6,25.8,1204.79,3012.01,627,209,67.6,1213,0.0647,33.9,53.15,757.28,0
2389,2025-06-01T03:19:00,72.0,96.3,94.0,1206.13,3014.73,3788,947,196.53,757,0.0736,94.3,223.55,378.21,0
2390,2025-06-01T03:19:05,70.4,33.5,3.1,1206.23,3015.03,114,57,13.93,164,0.1161,91.6,165.2,48.47,0
2391,2025-06-01T03:19:10,40.6,71.4,2.6,1206.34,3017.15,1560,780,137.07,515,0.1761,71.6,81.67,965.46,0
2392,2025-06-01T03:19:15,20.9,94.7,51.5,1206.98,3018.58,1602,534,91.39,1122,0.096,89.4,93.96,272.02,0
2393,2025-06-01T03:19:20,45.9,69.7,49.8,1207.69,3020.38,1742,871,164.61,1721,0.1127,66.0,239.44,54.3,0
2394,2025-06-01T03:19:25,18.5,88.4,18.0,1208.65,3021.72,4765,953,158.13,1415,0.0801,56.3,286.32,993.47,0
2395,2025-06-01T03:19:30,89.6,84.5,50.5,1209.57,3023.75,411,137,160.24,576,0.0134,67.2,91.0,640.84,0
2396,2025-06-01T03:19:35,37.9,42.4,42.3,1209.39,3024.16,760,190,19.85,1564,0.1323,87.0,150.59,446.2,0
2397,2025-06-01T03:19:40,19.7,64.0,89.3,1210.32,3026.8,2950,590,164.65,469,0.1175,92.2,129.92,824.86,0
2398,2025-06-01T03:19:45,7.4,24.1,2.9,1210.52,3026.76,2296,574,43.59,772,0.1959,84.5,196.69,719.86,0
2399,2025-06-01T03:19:50,66.4,58.2,97.7,1210.79,3026.49,3500,875,6.11,842,0.1065,41.7,98.81,427.82,0
2400,2025-06-01T03:19:55,65.5,30.7,63.2,1210.99,3027.29,1248,624,44.33,753,0.1116,68.5,194.76,149.12,0
2401,2025-06-01T03:20:00,37.4,76.9,16.9,1211.31,3028.87,1568,392,96.38,531,0.0636,58.9,257.8,663.27,0
2402,2025-06-01T03:20:05,11.8,57.5,6.6,1212.24,3030.71,3680,736,148.68,338,0.0289,61.3,210.28,888.18,0
2403,2025-06-01T03:20:10,43.9,47.0,54.7,1212.31,3031.0,795,265,44.51,392,0.1444,57.8,98.57,516.43,0
2404,2025-06-01T03:20:15,34.6,34.2,25.0,1212.49,3031.56,1665,555,23.49,336,0.1636,34.4,237.25,559.42,0
2405,2025-06-01T03:20:20,69.3,99.9,31.5,1213.52,3032.29,3184,796,129.55,744,0.1752,85.0,165.05,845.57,0
2406,2025-06-01T03:20:25,62.5,16.5,26.0,1214.44,3035.46,2592,648,196.8,1941,0.0868,93.6,78.23,945.12,0
2407,2025-06-01T03:20:30,39.6,13.9,65.7,1214.52,3037.2,369,123,120.57,800,0.1437,43.6,131.78,542.71,0
2408,2025-06-01T03:20:35,25.7,29.6,56.2,1215.63,3038.42,3420,855,138.52,1849,0.0599,70.4,110.36,46.39,0
2409,2025-06-01T03:20:40,98.9,97.4,9.6,1216.19,3039.83,3150,630,112.67,424,0.058,64.9,260.86,153.22,0
2410,2025-06-01T03:20:45,48.1,98.1,53.6,1216.58,3041.48,472,118,156.69,1992,0.1992,88.3,106.74,949.65,0
2411,2025-06-01T03:20:50,70.4,68.9,79.5,1217.95,3044.95,1088,272,195.19,521,0.1714,75.8,177.98,833.14,0
2412,2025-06-01T03:20:55,18.4,89.2,10.0,1218.64,3045.63,4925,985,109.28,529,0.0587,78.7,213.08,635.07,0
2413,2025-06-01T03:21:00,51.1,29.3,89.2,1218.53,3046.96,2838,946,83.94,453,0.0923,91.9,64.08,469.43,0
2414,2025-06-01T03:21:05,7.6,97.5,58.7,1219.43,3049.22,1305,435,172.21,1778,0.1173,73.1,85.23,411.44,0
2415,2025-06-01T03:21:10,53.0,22.9,95.2,1220.79,3051.92,3720,930,193.98,1619,0.0125,59.5,246.78,45.07,0
2416,2025-06-01T03:21:15,96.6,19.1,16.5,1220.78,3051.76,1002,334,26.71,392,0.1923,33.4,135.97,869.11,0
2417,2025-06-01T03:21:20,41.5,20.1,99.4,1221.41,3053.09,855,171,116.06,894,0.0307,88.9,225.5,374.31,0
2418,2025-06-01T03:21:25,8.7,61.6,65.1,1222.16,3055.29,3296,824,158.7,723,0.1653,68.3,239.82,519.41,0
2419,2025-06-01T03:21:30,7.9,80.3,57.6,1222.71,3056.96,3128,782,107.13,1380,0.1954,74.4,210.67,538.52,0
2420,2025-06-01T03:21:35,41.9,43.0,52.5,1222.78,3057.56,1960,490,82.43,1536,0.1438,62.8,195.43,838.81,0
2421,2025-06-01T03:21:40,20.2,98.0,4.3,1223.91,3058.96,1744,872,131.39,480,0.1937,55.6,173.75,197.86,0
2422,2025-06-01T03:21:45,7.2,49.1,94.1,1224.21,3059.47,1012,506,54.76,1323,0.0137,62.8,148.24,475.54,0
2423,2025-06-01T03:21:50,76.8,23.5,65.1,1224.28,3060.45,1065,213,70.48,324,0.0774,33.2,87.37,956.07,0
2424,2025-06-01T03:21:55,48.6,51.9,11.0,1225.31,3063.55,1248,312,198.46,1002,0.1005,81.9,293.22,710.2,0
2425,2025-06-01T03:22:00,32.5,71.1,4.1,1225.65,3064.79,705,141,127.66,1920,0.1588,40.3,210.48,399.45,0
2426,2025-06-01T03:22:05,90.5,84.9,7.0,1226.93,3066.89,1654,827,174.71,770,0.1344,51.6,98.56,632.55,0
2427,2025-06-01T03:22:10,16.0,51.3,61.7,1227.75,3068.88,1540,385,161.75,1417,0.1498,35.7,259.12,588.44,0
2428,2025-06-01T03:22:15,95.8,63.4,62.2,1228.28,3070.76,1270,635,130.8,619,0.0375,83.3,255.61,545.61,0
2429,2025-06-01T03:22:20,34.8,34.1,51.0,1229.36,3072.76,3936,984,168.31,706,0.1705,40.9,238.25,535.05,0
2430,2025-06-01T03:22:25,89.4,68.1,32.1,1229.36,3073.48,1815,363,58.14,776,0.1662,55.9,78.92,718.44,0
2431,2025-06-01T03:22:30,62.3,98.7,54.1,1230.18,3075.56,3255,651,127.79,542,0.1561,57.0,54.48,882.06,0
2432,2025-06-01T03:22:35,83.5,14.4,52.6,1230.45,3077.1,4575,915,118.53,818,0.1654,50.6,227.06,411.58,0
2433,2025-06-01T03:22:40,98.5,89.8,3.9,1231.28,3077.72,1714,857,124.86,281,0.0506,85.9,101.13,975.2,1
2434,2025-06-01T03:22:45,32.4,60.6,29.7,1231.42,3078.73,4795,959,34.56,1623,0.0367,80.2,260.19,403.55,0
2435,2025-06-01T03:22:50,96.3,32.7,7.2,1231.78,3079.1,1545,515,56.17,541,0.1801,78.3,218.18,677.15,0
2436,2025-06-01T03:22:55,42.0,95.9,90.2,1231.95,3079.99,2070,690,58.05,707,0.1918,44.6,143.6,270.98,0
2437,2025-06-01T03:23:00,41.6,53.5,73.1,1232.6,3081.66,2250,450,120.79,1405,0.0906,42.3,171.88,747.81,0
2438,2025-06-01T03:23:05,37.3,39.9,99.6,1233.77,3083.94,3050,610,194.54,1043,0.0949,46.0,175.68,388.92,0
2439,2025-06-01T03:23:10,56.4,26.3,31.6,1234.47,3086.46,1294,647,190.86,1236,0.1508,55.1,144.73,382.73,0
2440,2025-06-01T03:23:15,19.6,32.0,88.1,1234.47,3087.17,2136,534,46.21,366,0.104,61.1,94.84,202.44,0
2441,2025-06-01T03:23:20,57.6,85.0,61.1,1235.44,3087.83,1410,705,61.66,1658,0.0696,46.3,298.59,70.75,0
2442,2025-06-01T03:23:25,56.5,65.3,46.4,1235.41,3087.65,1392,696,8.18,1029,0.0461,59.8,237.3,349.75,0
2443,2025-06-01T03:23:30,77.4,92.2,23.8,1235.28,3088.66,4800,960,80.36,900,0.0143,42.0,89.1,600.23,0
2444,2025-06-01T03:23:35,84.2,30.9,74.4,1236.51,3090.5,2028,676,167.1,564,0.1217,47.5,58.64,46.88,0
2445,2025-06-01T03:23:40,46.8,20.9,90.6,1237.19,3092.97,978,326,183.23,1092,0.037,46.9,136.08,191.45,0
2446,2025-06-01T03:23:45,33.7,10.5,25.1,1237.58,3094.41,345,115,48.06,1509,0.1731,77.3,188.61,245.81,0
2447,2025-06-01T03:23:50,29.6,55.7,19.2,1237.86,3094.26,1496,748,53.89,607,0.1967,59.8,284.48,188.31,0
2448,2025-06-01T03:23:55,23.5,99.8,70.2,1237.98,3094.7,2979,993,44.95,212,0.097,70.0,83.1,103.92,0
2449,2025-06-01T03:24:00,10.5,72.5,97.7,1238.22,3096.04,2718,906,70.67,1440,0.032,73.5,160.06,183.56,0
2450,2025-06-01T03:24:05,37.5,37.8,75.5,1239.04,3097.92,1250,250,161.15,231,0.1208,34.5,94.66,935.61,0
2451,2025-06-01T03:24:10,30.7,88.9,29.9,1239.65,3099.52,1551,517,129.72,1647,0.119,81.7,67.43,783.44,0
2452,2025-06-01T03:24:15,96.8,80.4,43.2,1240.45,3101.97,1932,483,157.4,1024,0.0353,48.5,200.33,921.29,0
2453,2025-06-01T03:24:20,58.0,11.4,39.7,1241.19,3103.17,935,187,117.02,1869,0.1329,63.1,75.95,890.11,0
2454,2025-06-01T03:24:25,38.0,83.5,85.5,1241.32,3103.5,404,101,52.29,1874,0.0701,52.0,230.05,400.95,0
2455,2025-06-01T03:24:30,60.1,37.0,77.6,1241.83,3104.11,1548,774,46.37,974,0.1706,80.3,188.38,369.91,0
2456,2025-06-01T03:24:35,18.2,23.5,59.7,1242.01,3104.13,1503,501,2.79,202,0.1217,44.8,108.13,777.61,0
2457,2025-06-01T03:24:40,47.2,30.4,28.9,1242.38,3106.49,414,207,156.42,781,0.0923,92.6,248.62,901.24,0
2458,2025-06-01T03:24:45,64.5,52.2,93.9,1243.39,3108.26,1702,851,169.58,1078,0.193,56.0,224.9,751.54,0
2459,2025-06-01T03:24:50,51.4,48.2,66.0,1244.21,3109.74,2733,911,153.89,1308,0.1033,76.3,206.57,581.86,0
2460,2025-06-01T03:24:55,43.2,36.0,97.1,1244.28,3110.46,1275,255,15.81,165,0.1786,71.7,103.46,557.53,0
2461,2025-06-01T03:25:00,99.4,25.5,58.9,1244.97,3111.92,782,391,152.68,234,0.0602,78.3,226.63,464.14,0
2462,2025-06-01T03:25:05,88.6,78.6,82.5,1245.15,3113.16,2646,882,10.11,1248,0.0939,65.8,185.16,455.19,0
